route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
2-VIC,4745,11517942:12859353:12890790,James Bay - Fisherman's Wharf,50706,12890790,1
2-VIC,5070,11277169:12859354:12889140,James Bay - Fisherman's Wharf,50706,12889140,1
88A-VIC,5040,11507624:12859356:12888464,Sidney - bypass Industrial,50739,12888464,0
88A-VIC,5036,11507624:12859356:12889091,Sidney - bypass Industrial,50739,12889091,0
70-VIC,5067,11283907:12859358:12888479,Swartz Bay Ferry via Hwy 17,50796,12888479,0
70-VIC,4744,11283907:12859358:12888505,Swartz Bay Ferry via Hwy 17,50796,12888505,0
70-VIC,4951,11283907:12859358:12889488,Swartz Bay Ferry via Hwy 17,50796,12889488,0
70-VIC,4737,11283907:12859358:12890973,Swartz Bay Ferry via Hwy 17,50796,12890973,0
6-VIC,5072,11276068:12859359:12890295,Downtown via Royal Oak Ctr,50897,12890295,1
15-VIC,5079,11666287:12859360:12889832,UVic - Fort/Foul Bay Express,50450,12889832,0
15-VIC,5070,11379031:12859361:12889872,Esquimalt - Fort/Yates Express,50575,12889872,1
81-VIC,5072,11304370:12859362:12888646,Saanichton Exch - to 75 Brentwood,50703,12888646,1
58-VIC,5072,11553369:12859365:12889794,Goldstream Meadows via Westhills,50589,12889794,1
61-VIC,5078,11609125:12859366:12889333,Sooke - Grant & W Coast,50518,12889333,1
70X-VIC,5079,11669073:12859367:12889038,Express to Victoria,50411,12889038,1
58-VIC,5079,11666761:12859368:12889876,Langford Exch via Westhills,50511,12889876,0
4-VIC,5041,11521965:12859369:12889766,Downtown via Hillside,50814,12889766,1
59-VIC,4744,11243350:12859370:12890772,Royal Bay Exch via Triangle Mtn,50663,12890772,1
15-VIC,5078,11610085:12859371:12888419,Esquimalt - Fort/Yates Express,50481,12888419,1
22-VIC,5078,11610857:12859372:12889653,Downtown via Hastings - to 7 UVic,50551,12889653,1
27-VIC,5070,11340437:12859373:12889596,Downtown via Shelbourne,50439,12889596,1
4-VIC,5078,11609547:12859374:12891482,UVic via Hillside,50582,12891482,0
64-VIC,4744,11243493:12859375:12890807,to 17 Mile House via East Sooke,50506,12890807,1
15-VIC,4487,11550225:12859376:12891392,Esquimalt - Fort/Yates Express,50575,12891392,1
75-VIC,5040,11508038:12859380:12888937,Downtown - Keating Industrial,50794,12888937,1
75-VIC,5036,11508038:12859380:12889420,Downtown - Keating Industrial,50794,12889420,1
52-VIC,5036,11507183:12859381:12889468,Colwood Exch via Royal Bay,50747,12889468,0
52-VIC,5040,11507183:12859381:12891554,Colwood Exch via Royal Bay,50747,12891554,0
55-VIC,5078,11610514:12859383:12888782,William Head via Happy Valley,50732,12888782,1
70-VIC,5078,11609015:12859384:12890324,Downtown via Hwy 17,50550,12890324,1
28-VIC,5040,11509716:12859386:12889762,Downtown via Shelbourne,50654,12889762,1
28-VIC,5036,11509716:12859386:12891466,Downtown via Shelbourne,50654,12891466,1
52-VIC,5070,11551900:12859387:12889273,Colwood Exch via Royal Bay,50902,12889273,0
88-VIC,4745,11519371:12859388:12890805,Airport - via Industrial,50899,12890805,1
26-VIC,5041,11523425:12859390:12890677,UVic via Tillicum/McKenzie,50455,12890677,0
88-VIC,5070,11552246:12859391:12888649,Sidney - via Industrial,50553,12888649,0
88-VIC,5078,11610598:12859392:12888933,Airport - via Industrial,50899,12888933,1
14-VIC,5036,11509508:12859393:12889980,UVic via Richmond,50763,12889980,0
14-VIC,5040,11509508:12859393:12890289,UVic via Richmond,50763,12890289,0
28-VIC,5072,11340560:12859394:12890630,Majestic via Shelbourne,50497,12890630,0
95-VIC,5066,11280268:12859397:12888895,Blink - to Downtown,50864,12888895,0
95-VIC,4744,11280268:12859397:12889440,Blink - to Downtown,50864,12889440,0
95-VIC,4737,11280268:12859397:12891116,Blink - to Downtown,50864,12891116,0
15-VIC,5036,11510486:12859398:12889316,UVic - Fort/Foul Bay Express,50450,12889316,0
15-VIC,5040,11510486:12859398:12889444,UVic - Fort/Foul Bay Express,50450,12889444,0
6-VIC,5070,11343159:12859401:12890079,Royal Oak Exch via Royal Oak Ctr,50590,12890079,0
12-VIC,4745,11519536:12859403:12889513,University Hgts via Kenmore,50675,12889513,1
57-VIC,5041,11523780:12859404:12891195,Langford Exch via McCallum,50775,12891195,1
95-VIC,5078,11609167:12859405:12889855,Blink - to Downtown,50864,12889855,0
26-VIC,5041,11523369:12859406:12890677,Dockyard via McKenzie/Tillicum,50916,12890677,1
26-VIC,5066,11281591:12859407:12888528,UVic via Tillicum/McKenzie,50455,12888528,0
26-VIC,4737,11281591:12859407:12890540,UVic via Tillicum/McKenzie,50455,12890540,0
26-VIC,4744,11281591:12859407:12890651,UVic via Tillicum/McKenzie,50455,12890651,0
3-VIC,5066,11544132:12859409:12891581,James Bay via Quimper Loop,50780,12891581,0
75-VIC,5079,11665866:12859412:12890820,Saanichton Exch only,50630,12890820,0
28-VIC,5078,11609870:12859413:12889532,Downtown via Shelbourne,50507,12889532,1
21-VIC,4487,11551166:12859414:12889686,Interurban to Camosun only,50702,12889686,0
30-VIC,5078,11609653:12859415:12891185,Royal Oak Exch via Carey,50492,12891185,0
95-VIC,5041,11521722:12859416:12889825,Blink - to Downtown,50864,12889825,0
12-VIC,5070,11552332:12859417:12891321,UVic via Kenmore,50472,12891321,0
58-VIC,5078,11610496:12859418:12888775,Langford Exch via Westhills,50511,12888775,0
27-VIC,5079,11666111:12859419:12889671,Downtown via Shelbourne,50439,12889671,1
11-VIC,5040,11508787:12859420:12891276,Tillicum Ctr via Gorge,50831,12891276,1
11-VIC,5036,11508787:12859420:12891636,Tillicum Ctr via Gorge,50831,12891636,1
15-VIC,5079,11666297:12859421:12891119,Esquimalt - Fort/Yates Express,50481,12891119,1
14-VIC,5041,11523136:12859422:12891640,UVic via Richmond,50763,12891640,0
28-VIC,5078,11609791:12859423:12889532,Majestic via Shelbourne,50792,12889532,0
52-VIC,4745,11519166:12859424:12888663,Bear Mountain via Millstream,50854,12888663,1
52-VIC,4744,11223229:12859426:12889181,Colwood Exch via Royal Bay,50902,12889181,0
21-VIC,5078,11610844:12859427:12891653,Interurban to Camosun only,50702,12891653,0
24-VIC,5072,11349404:12859428:12890532,Tillicum Ctr via Colville,50840,12890532,1
11-VIC,4737,11303703:12859429:12889547,UVic via Uplands,50723,12889547,0
11-VIC,5066,11303703:12859429:12890525,UVic via Uplands,50723,12890525,0
11-VIC,4744,11303703:12859429:12891680,UVic via Uplands,50723,12891680,0
21-VIC,4745,11519559:12859431:12889513,Downtown - to 7 UVic,50474,12889513,1
6B-VIC,4744,11303241:12859432:12888619,Royal Oak Exch via Chatterton,50504,12888619,0
6B-VIC,5066,11303241:12859432:12888964,Royal Oak Exch via Chatterton,50504,12888964,0
6B-VIC,4737,11303241:12859432:12890571,Royal Oak Exch via Chatterton,50504,12890571,0
58-VIC,4737,11546107:12859433:12891583,Langford Exch via Westhills,50511,12891583,0
12-VIC,5078,11610770:12859434:12891159,University Hgts via Kenmore,50675,12891159,1
4-VIC,5041,11521973:12859435:12890140,UVic via Hillside,50582,12890140,0
28-VIC,4745,11518627:12859436:12889448,Downtown via Shelbourne,50654,12889448,1
6-VIC,5041,11522776:12859437:12888651,Downtown via Royal Oak Ctr,50897,12888651,1
59-VIC,5066,11544442:12859438:12889690,Royal Bay Exch via Triangle Mtn,50663,12889690,1
95-VIC,5070,11372756:12859439:12890164,Blink - to Langford,50730,12890164,1
3-VIC,5072,11553202:12859440:12889340,Royal Jubilee,50688,12889340,1
95-VIC,5072,11374376:12859443:12889265,Blink - to Langford,50730,12889265,1
6-VIC,5066,11303309:12859445:12888764,Royal Oak Exch via Royal Oak Ctr,50590,12888764,0
6-VIC,4737,11303309:12859445:12888960,Royal Oak Exch via Royal Oak Ctr,50590,12888960,0
6-VIC,4744,11303309:12859445:12890921,Royal Oak Exch via Royal Oak Ctr,50590,12890921,0
24-VIC,5066,11385130:12859446:12888667,Tillicum Ctr via Colville,50840,12888667,1
24-VIC,4737,11385130:12859446:12889324,Tillicum Ctr via Colville,50840,12889324,1
24-VIC,4744,11385130:12859446:12889482,Tillicum Ctr via Colville,50840,12889482,1
14-VIC,5078,11610220:12859447:12890827,Vic General via Craigflower,50661,12890827,1
39-VIC,5078,11610832:12859448:12891653,UVic via Royal Oak,50515,12891653,0
5-VIC,4745,11517980:12859449:12888454,James Bay - Fisherman's Wharf,50815,12888454,1
11-VIC,5078,11609568:12859450:12889780,Tillicum Ctr via Gorge,50831,12889780,1
27-VIC,5036,11509433:12859452:12888482,Downtown via Shelbourne,50439,12888482,1
27-VIC,5040,11509433:12859452:12890652,Downtown via Shelbourne,50439,12890652,1
75-VIC,5072,11304389:12859453:12891148,Downtown - Keating Industrial,50794,12891148,1
81-VIC,5070,11303840:12859456:12888756,Swartz Bay Ferry via Lochside,50650,12888756,0
15-VIC,4737,11281459:12859457:12891160,Esquimalt - Fort/Yates Express,50575,12891160,1
15-VIC,4744,11281459:12859457:12891349,Esquimalt - Fort/Yates Express,50575,12891349,1
15-VIC,5066,11281459:12859457:12891412,Esquimalt - Fort/Yates Express,50575,12891412,1
15-VIC,5072,11379203:12859459:12888668,UVic - Fort/Foul Bay Express,50450,12888668,0
81-VIC,5070,11303915:12859461:12891098,to Sidney only via Lochside,50900,12891098,0
3-VIC,5041,11564334:12859462:12888485,Royal Jubilee,50688,12888485,1
61-VIC,5041,11521724:12859463:12890518,Langford Exch,50745,12890518,0
61-VIC,5079,11665299:12859465:12890246,Sooke - Grant & W Coast,50518,12890246,1
11-VIC,5041,11522096:12859466:12889196,UVic via Uplands,50723,12889196,0
60-VIC,5079,11666672:12859468:12891153,Royal Bay Exch via Lagoon,50513,12891153,1
52-VIC,5066,11544240:12859469:12888627,Colwood Exch via Royal Bay,50902,12888627,0
3-VIC,5079,11667101:12859470:12888502,Royal Jubilee via Quimper Loop,50809,12888502,1
30-VIC,4745,11518340:12859471:12891659,Royal Oak Exch via Carey,50492,12891659,0
53-VIC,4745,11519302:12859472:12889387,Langford Exch via Atkins,50791,12889387,1
58-VIC,5066,11544532:12859474:12889554,Goldstream Meadows via Westhills,50589,12889554,1
52-VIC,5070,11551954:12859476:12890479,Bear Mountain via Millstream,50854,12890479,1
4-VIC,4737,11281341:12859477:12888693,Downtown via Hillside,50814,12888693,1
4-VIC,4744,11281341:12859477:12889533,Downtown via Hillside,50814,12889533,1
4-VIC,5066,11281341:12859477:12890273,Downtown via Hillside,50814,12890273,1
52-VIC,5041,11523458:12859479:12891347,Colwood Exch via Royal Bay,50747,12891347,0
75-VIC,5079,11665927:12859480:12890486,Downtown - Keating Industrial,50638,12890486,1
32-VIC,5079,11666859:12859482:12889291,Royal Oak Exch,50911,12889291,1
72-VIC,5040,11510794:12859484:12888596,Swartz Bay Ferry via Saanichton,50733,12888596,0
72-VIC,5036,11510794:12859484:12891571,Swartz Bay Ferry via Saanichton,50733,12891571,0
15-VIC,5072,11379163:12859485:12889898,Esquimalt - Fort/Yates Express,50575,12889898,1
95-VIC,4487,11549084:12859488:12891072,Blink - to Langford,50730,12891072,1
15-VIC,5041,11523164:12859489:12888723,UVic - Fort/Foul Bay Express,50450,12888723,0
10-VIC,4745,11519062:12859490:12889850,James Bay via Vic West,50637,12889850,1
5-VIC,4745,11517963:12859492:12889758,Willows,50548,12889758,0
3-VIC,4744,11223187:12859494:12888990,James Bay,50547,12888990,0
83-VIC,4737,11546279:12859495:12890021,Sidney via West Saanich,50488,12890021,0
58-VIC,5079,11666635:12859496:12888644,Langford Exch via Westhills,50511,12888644,0
6-VIC,5070,11343133:12859497:12888694,Royal Oak Exch via Royal Oak Ctr,50590,12888694,0
35-VIC,4737,11546335:12859498:12891346,Ridge,50850,12891346,0
27-VIC,4487,11549785:12859499:12888598,Gordon Head via Shelbourne,50719,12888598,0
28-VIC,5079,11666014:12859500:12889999,Majestic via Shelbourne,50792,12889999,0
22-VIC,4487,11550583:12859501:12889452,Hillside Ctr via Hastings,50907,12889452,1
3-VIC,5070,11552001:12859502:12890784,Royal Jubilee,50688,12890784,1
7-VIC,4487,11551167:12859503:12889686,Downtown - to 21 Interurban,50495,12889686,0
6A-VIC,5041,11522736:12859504:12890933,Downtown via Emily Carr,50842,12890933,1
81-VIC,5041,11522250:12859505:12888948,Swartz Bay Ferry via Lochside,50650,12888948,0
61-VIC,4737,11305023:12859506:12889043,Sooke - Grant & W Coast,50579,12889043,1
61-VIC,5066,11305023:12859506:12890135,Sooke - Grant & W Coast,50579,12890135,1
61-VIC,4744,11305023:12859506:12890788,Sooke - Grant & W Coast,50579,12890788,1
95-VIC,5041,11521601:12859507:12888851,Blink - to Langford,50563,12888851,1
40-VIC,5066,11367040:12859508:12889104,UVic via Admirals/McKenzie,50587,12889104,0
40-VIC,4737,11367040:12859508:12889945,UVic via Admirals/McKenzie,50587,12889945,0
40-VIC,4744,11367040:12859508:12890367,UVic via Admirals/McKenzie,50587,12890367,0
95-VIC,5070,11372750:12859509:12889412,Blink - to Langford,50730,12889412,1
15-VIC,5070,11379009:12859510:12891282,Esquimalt - Fort/Yates Express,50575,12891282,1
88-VIC,5070,11552262:12859511:12888649,Airport - via Industrial,50899,12888649,1
15-VIC,5040,11510483:12859512:12888880,UVic - Fort/Foul Bay Express,50450,12888880,0
15-VIC,5036,11510483:12859512:12891169,UVic - Fort/Foul Bay Express,50450,12891169,0
7N-VIC,5072,11553739:12859513:12890994,UVic via Cook St Village,50655,12890994,1
40-VIC,5070,11552376:12859514:12888743,Dockyard via McKenzie/Admirals,50656,12888743,1
15-VIC,5041,11523178:12859515:12891031,Esquimalt - Fort/Yates Express,50481,12891031,1
57-VIC,4745,11519199:12859516:12891226,Thetis Heights via McCallum,50695,12891226,0
32-VIC,4737,11546339:12859517:12890490,Royal Oak Exch,50911,12890490,1
72-VIC,4744,11283953:12859518:12890588,Swartz Bay Ferry via Saanichton,50733,12890588,0
72-VIC,4737,11283953:12859518:12891355,Swartz Bay Ferry via Saanichton,50733,12891355,0
72-VIC,5066,11283953:12859518:12891522,Swartz Bay Ferry via Saanichton,50733,12891522,0
30-VIC,5070,11303920:12859519:12888749,Royal Oak Exch via Carey,50492,12888749,0
31-VIC,5078,11609760:12859521:12890271,Downtown via Glanford,50682,12890271,1
2-VIC,5041,11521854:12859522:12890213,James Bay - Fisherman's Wharf,50706,12890213,1
4-VIC,4745,11518169:12859523:12889374,UVic via Hillside,50582,12889374,0
75-VIC,4745,11518356:12859524:12888595,Saanichton Exch to Route 81,50830,12888595,0
15-VIC,5078,11610054:12859525:12889731,UVic - Fort/Foul Bay Express,50450,12889731,0
27-VIC,5066,11375428:12859526:12888721,Downtown via Shelbourne,50439,12888721,1
27-VIC,4737,11375428:12859526:12889487,Downtown via Shelbourne,50439,12889487,1
27-VIC,4744,11375428:12859526:12890056,Downtown via Shelbourne,50439,12890056,1
31-VIC,5072,11304365:12859529:12890209,Downtown via Glanford,50682,12890209,1
49-VIC,5079,11666762:12859530:12889323,Skirt Mountain via Florence Lake,50647,12889323,0
3-VIC,5066,11544085:12859531:12890247,Royal Jubilee via Quimper Loop,50809,12890247,1
27-VIC,5079,11666090:12859532:12890065,Downtown via Shelbourne,50439,12890065,1
26-VIC,5036,11510594:12859533:12890932,UVic via Tillicum/McKenzie,50455,12890932,0
26-VIC,5040,11510594:12859533:12891389,UVic via Tillicum/McKenzie,50455,12891389,0
58-VIC,4487,11550867:12859535:12890527,Langford Exch via Westhills,50511,12890527,0
14-VIC,5079,11666415:12859536:12891572,Vic General via Craigflower,50661,12891572,1
15-VIC,5079,11666249:12859537:12891631,UVic - Fort/Foul Bay Express,50450,12891631,0
5-VIC,4744,11353265:12859538:12889623,Willows,50548,12889623,0
5-VIC,4737,11353265:12859538:12890954,Willows,50548,12890954,0
5-VIC,5066,11353265:12859538:12891203,Willows,50548,12891203,0
10-VIC,4487,11550700:12859539:12891697,James Bay via Vic West,50637,12891697,1
11-VIC,5040,11508887:12859540:12890267,UVic via Uplands,50621,12890267,0
11-VIC,5036,11508887:12859540:12891598,UVic via Uplands,50621,12891598,0
39-VIC,4487,11551083:12859541:12891684,to Royal Oak Exch only,50529,12891684,1
26-VIC,5040,11510643:12859542:12889144,UVic via Tillicum/McKenzie,50455,12889144,0
26-VIC,5036,11510643:12859542:12891328,UVic via Tillicum/McKenzie,50455,12891328,0
6B-VIC,5040,11508339:12859543:12889514,Downtown via Chatterton,50882,12889514,1
6B-VIC,5036,11508339:12859543:12890925,Downtown via Chatterton,50882,12890925,1
15-VIC,4487,11550221:12859544:12891392,Esquimalt - Fort/Yates Express,50575,12891392,1
14-VIC,5040,11509503:12859545:12889036,Vic General via Craigflower,50661,12889036,1
14-VIC,5036,11509503:12859545:12890526,Vic General via Craigflower,50661,12890526,1
4-VIC,4737,11281302:12859546:12891160,UVic via Hillside,50582,12891160,0
6-VIC,5070,11343091:12859547:12888749,Downtown via Royal Oak Ctr,50897,12888749,1
11-VIC,5041,11522117:12859548:12891661,UVic via Uplands,50723,12891661,0
12-VIC,5070,11552358:12859549:12889565,UVic via Kenmore,50472,12889565,0
28-VIC,4745,11518551:12859550:12888825,Majestic via Shelbourne,50497,12888825,0
2-VIC,4487,11549340:12859551:12889658,South Oak Bay,50559,12889658,0
88-VIC,4745,11519352:12859553:12890805,Sidney - via Industrial,50553,12890805,0
75-VIC,5041,11522294:12859554:12891560,Downtown - Keating Industrial,50638,12891560,1
7-VIC,4744,11305219:12859555:12888570,UVic via Fairfield,50896,12888570,1
7-VIC,4737,11305219:12859555:12888592,UVic via Fairfield,50896,12888592,1
7-VIC,5066,11305219:12859555:12889150,UVic via Fairfield,50896,12889150,1
2-VIC,5041,11521889:12859556:12889330,James Bay - Fisherman's Wharf,50706,12889330,1
31-VIC,4737,11302658:12859557:12888699,Royal Oak Exch via Glanford,50623,12888699,0
31-VIC,5066,11302658:12859557:12889736,Royal Oak Exch via Glanford,50623,12889736,0
31-VIC,4744,11302658:12859557:12891001,Royal Oak Exch via Glanford,50623,12891001,0
21-VIC,5036,11560697:12859559:12890767,Interurban to VI Tech Park,50753,12890767,0
21-VIC,5040,11560697:12859559:12891526,Interurban to VI Tech Park,50753,12891526,0
31-VIC,4487,11549641:12859561:12891341,Royal Oak Exch via Glanford,50623,12891341,0
58-VIC,4744,11243477:12859564:12888982,Goldstream Meadows via Westhills,50589,12888982,1
39-VIC,5079,11666892:12859565:12890951,to Royal Oak Exch only,50529,12890951,1
